bfenr,grundindeks,antalgrunde,grundid,husnummerid,antalbygninger,bygningnr,bygningsid
100026761,1,1,5800feb4-1f33-4617-9beb-0ab2670ec577,0a3f507b-5ac3-32b8-e044-0003ba298018,1,1,1a5fba14-d2a7-40e8-ab21-a9f0ebddc7b7
100026082,1,1,5844d60b-b2e3-4a3b-83c3-5f84e8d05b38,0a3f507b-45b5-32b8-e044-0003ba298018,1,1,0028935b-3888-4712-9270-fbd7bd29a74b
2083267,1,1,369421c1-8d27-42ee-becb-b68fcfbbef36,0a3f507d-7d26-32b8-e044-0003ba298018,1,1,6ad0e406-e60e-427c-b7a7-866d0e821c3d
2101481,1,1,2181e9f9-f24c-41c0-a248-65317a76a991,0a3f507d-7f01-32b8-e044-0003ba298018,1,1,c6dafcce-fca3-42ec-8c24-eeb9bbe7e52f
2101726,1,1,95b35779-a2ba-43c7-b146-b254848f3f77,0a3f507d-8060-32b8-e044-0003ba298018,1,1,95b39956-0b59-4854-ac3c-59a5ed0d4eb8
2041059,1,1,dbccdd82-358f-4575-b897-e63fde43b9ac,0a3f507d-80a2-32b8-e044-0003ba298018,1,1,5b114aa4-5596-4c13-a4a5-b2b88c8a59c0
2041744,1,1,a9be6ed0-c383-4439-9829-2ed30f51bbda,0a3f507d-80b8-32b8-e044-0003ba298018,1,1,82236433-454a-4280-8139-5c127dea1ad0
2084192,1,1,de8d8e36-be1a-4a4b-bd05-fd49cd359e41,0a3f507d-8213-32b8-e044-0003ba298018,1,1,5e1e510d-988e-4b17-95c6-04d67fdaf9fa
2084230,1,1,38da233e-6494-4747-87d2-fb76cde854f8,0a3f507d-823a-32b8-e044-0003ba298018,1,1,87879700-10bc-40bb-809e-9ff1ae14b783
2083501,1,1,280a96d7-8f6e-4a5a-a1b9-36b0c4053855,0a3f507d-829c-32b8-e044-0003ba298018,1,1,55c83829-6a36-445f-9cad-699a50fd8262
2082413,1,1,8dd5cb5e-33dc-4f74-ad69-887db80fa4fe,0a3f507d-8333-32b8-e044-0003ba298018,1,1,8103df6c-e8fa-465d-8d21-5a874b977387
2084410,1,1,f8eb4c58-cb12-450f-845c-01082fa6941c,0a3f507d-83a0-32b8-e044-0003ba298018,1,1,5c2412ca-8d5a-4a7d-952c-7c9b0942ae6c
2083676,1,1,5da62dc9-1731-49cf-bcd4-27c4009c8d3c,0a3f507d-843a-32b8-e044-0003ba298018,1,1,6019e209-92aa-48ec-bf75-5fa9e7683d4f
2094078,1,1,8f85f6d6-c4de-4a3f-a79d-2e21c76851ba,0a3f507d-84a1-32b8-e044-0003ba298018,1,1,a670e72c-4dc0-4ae5-8a37-b21c9459485e
2092925,1,1,5632532b-3156-453b-a585-3c6f388c5d71,0a3f507d-8542-32b8-e044-0003ba298018,1,1,73872a7d-4eb5-47a0-9e8e-3bb5d3c536f7
2040375,1,1,e22d6de5-b714-462a-8784-e522b932a2ad,0a3f507d-85f9-32b8-e044-0003ba298018,1,1,72f2b387-727d-4bea-875a-5aa50ea4db30
6010447,1,1,4b1570ea-fa2d-458c-98cd-a79b131a47db,0a3f507a-eb0b-32b8-e044-0003ba298018,1,1,1aeacb76-7fc6-4dfe-b03f-ec16b57ab251
6027358,1,1,dd203580-bb1e-4b61-9c58-c390dddf3b70,0a3f507a-ec11-32b8-e044-0003ba298018,1,1,ec276dc8-4e7c-4aeb-898e-665c4e9a4986
6022981,1,1,79833721-1f52-4297-b29f-2990449e9ffc,0a3f507a-ec98-32b8-e044-0003ba298018,1,1,d89bdcdb-f388-4ffb-ac5c-282034548fca
6022402,1,1,baf4f121-c2da-4202-b3e6-9756ffe20b27,0a3f507a-ee71-32b8-e044-0003ba298018,2,1,1fcf49d1-1f4e-4040-879b-8e80549bb32b
6022402,1,1,baf4f121-c2da-4202-b3e6-9756ffe20b27,0a3f507a-ee71-32b8-e044-0003ba298018,2,2,f74be854-c803-49d1-bb4c-de100fa311e0
6000679,1,1,7c0c267f-3743-4dca-a94d-676c2e5d22a6,0a3f507a-eedf-32b8-e044-0003ba298018,3,1,7285c662-6856-4f70-add5-b75d631ac89c
6000679,1,1,7c0c267f-3743-4dca-a94d-676c2e5d22a6,0a3f507a-eedf-32b8-e044-0003ba298018,3,2,83544210-c73b-4fde-bc30-b71afb399352
6000679,1,1,7c0c267f-3743-4dca-a94d-676c2e5d22a6,0a3f507a-eedf-32b8-e044-0003ba298018,3,3,cdd41b6b-fb45-47f1-8c32-b698a2f04028
6010526,1,1,03ef24df-894f-4b78-99bc-2494ac3d4c2a,0a3f507a-ef40-32b8-e044-0003ba298018,1,1,ac1da91c-33a7-4919-9659-e084a42623cf
6026938,1,1,1962ea2d-6b81-479d-944b-34d1b2af697b,0a3f507a-efd7-32b8-e044-0003ba298018,1,1,0aa168a5-156e-4dae-a4ab-5bfd379d0b4f
6030951,1,1,5791c797-a8fc-4e6b-b493-7195b8354862,0a3f507a-f094-32b8-e044-0003ba298018,1,1,ad7cbbab-0a63-48ef-9fe1-3563a3971e9f
6025894,2,1,6c9ed1f5-4d9f-4e33-8a4e-f0bfc0b7c725,0a3f507a-f0b2-32b8-e044-0003ba298018,1,1,ac4f38eb-3922-4ec7-9ee3-71f2b479e2f2
6025894,2,2,8e6eaf3a-fd15-4367-b923-70df4605affb,0a3f507a-f0b2-32b8-e044-0003ba298018,1,1,ac4f38eb-3922-4ec7-9ee3-71f2b479e2f2
100027601,1,1,61017ae0-1128-47d7-aaff-b4a2f9d1dc09,0a3f507b-5b8e-32b8-e044-0003ba298018,1,1,281d8f54-df45-4b5e-97b2-3bb61793f35c
100026977,1,1,fe885497-eb4e-46c2-b2c0-98afa14b07a6,0a3f507b-5c7b-32b8-e044-0003ba298018,1,1,30d6674a-d71b-4017-bc0e-ec10bdc22e46
100027206,1,1,bd94ff82-b8b7-4f4b-affc-9684eb91a63b,0a3f507b-5d23-32b8-e044-0003ba298018,1,1,5b78b274-eb29-4f76-8db2-d18e00379134
100030350,1,1,7c9534f6-cd72-48fc-a4a6-96402372daf4,0a3f507b-5e1c-32b8-e044-0003ba298018,1,1,b236644d-8920-4ccf-a528-9f40df11bfc8
100025851,1,1,6ac1ec72-cdce-45f5-9332-21aa59c91668,0a3f507b-5e63-32b8-e044-0003ba298018,1,1,def7a1bf-9032-438d-98d8-66095c981df6
100029967,1,1,e0046f04-c1c3-4cc3-b2c5-5fa82cf0bc0e,0a3f507b-5f2b-32b8-e044-0003ba298018,1,1,c1558f67-85b9-4283-9f9d-9ef112b9b79b
100026218,1,1,a03ec1a9-6eda-4b72-8e98-48bc8029c94c,0a3f507b-608d-32b8-e044-0003ba298018,1,1,cb11f1f5-fe6e-4a30-be75-a3494c1f2c0c
100027101,1,1,4afd2cad-4458-4360-ab68-7267af514633,0a3f507b-5d1a-32b8-e044-0003ba298018,1,1,3aa3573f-ec40-492e-a00f-d4c506a26e3f
100030244,3,1,2aed3495-9fdf-4d8e-9e55-4613a47f43bb,0a3f507b-430b-32b8-e044-0003ba298018,1,1,bc366ff8-43c2-4337-9e44-36d1b03e2680
100030244,3,2,cee8820d-7022-42bc-88ab-d32e18806302,0a3f507b-430b-32b8-e044-0003ba298018,1,1,bc366ff8-43c2-4337-9e44-36d1b03e2680
100030244,3,3,e701ab16-c1bf-48e7-b2f7-7db25f9bf678,0a3f507b-430b-32b8-e044-0003ba298018,1,1,bc366ff8-43c2-4337-9e44-36d1b03e2680
100027690,1,1,10515ec4-7a75-4d67-9913-31388eee1eb0,0a3f507b-4931-32b8-e044-0003ba298018,1,1,090d1faa-9564-41bb-9a48-be1103b6ec34
100027010,1,1,35bd0967-72ca-412c-8577-8d14108c01ee,3cae7253-08ed-0f90-e044-0003ba298018,1,1,c328d8a1-c60c-4eab-8edf-36e47d806b91
2173349,1,1,7ccfd83c-f990-4bda-8fe8-c7b2b87fa404,0a3f5081-ee90-32b8-e044-0003ba298018,1,1,b6922339-306c-46ec-80a0-31cd3b9c346a
5304615,1,1,9ed99f0e-3036-4475-986f-0a78347f5458,0a3f5081-f4f1-32b8-e044-0003ba298018,1,1,b71ec401-2427-4815-94ab-3cdb5e526aa6
5306735,1,1,ea1c810f-016c-4371-8bd4-e3e1fd7202bb,0a3f5081-f583-32b8-e044-0003ba298018,1,1,506ba23e-4bf0-4188-b805-8d8ca1656cfc
5310595,1,1,901279f3-86e1-44aa-b5b3-0c9595c9f9dd,0a3f5081-f613-32b8-e044-0003ba298018,1,1,ba01738f-a610-42d6-b1f4-c5fe859466b5
5305996,1,1,57e57da0-fc40-4f2c-87d9-de632fc9ca29,0a3f5081-f733-32b8-e044-0003ba298018,1,1,0eaf997c-662b-403d-b373-59bb225e5b32
2181785,1,1,044dc7a8-e3b9-44c8-93ae-92517bf95a87,53ba2f34-60b8-2505-e044-0003ba298018,1,1,98bbc7a0-2dc3-407c-85c3-54e93a76d5af
5312597,1,1,48243381-a27e-44c8-8697-d842c11da099,0a3f5081-faec-32b8-e044-0003ba298018,1,1,e7083115-7cf8-4278-8262-687ec3ef5085
5308343,1,1,cc2d8ecf-9064-469b-a690-d1a800a6c525,0a3f5081-e761-32b8-e044-0003ba298018,1,1,78a08005-cec2-4382-bcb8-9d5cd9d1d87f
5309452,1,1,17997499-a81f-44fe-8a3d-3832332b2b0b,0a3f5081-fc03-32b8-e044-0003ba298018,1,1,b2f6fb8f-94ce-43c8-b57f-69f6219da8b0
2173944,1,1,c5180084-a4f9-445d-83a9-696717cbad73,0a3f5081-fc84-32b8-e044-0003ba298018,1,1,a51c749c-eea8-469d-8d6c-fa32f99e425a
5303446,1,1,973785ee-6ae5-4c45-a064-50fc5a5e8058,0a3f5081-fd9f-32b8-e044-0003ba298018,1,1,b9d1c2e8-9f77-4c0c-94e0-63b715fee97c
5305727,1,1,a94e4c3f-d8c9-470d-852b-36a25936a950,0a3f5081-ffe8-32b8-e044-0003ba298018,1,1,3f3424ea-aa45-4813-a346-791cc44abbd0
5306880,1,1,84c92a44-eed9-463d-b276-36c1855aa408,0a3f5082-0260-32b8-e044-0003ba298018,1,1,2d3e079d-222e-43c6-8ab8-05213df69a85
2172803,1,1,a56436c5-f28b-4d19-9a19-5efc00e7f72d,0a3f5081-fd8e-32b8-e044-0003ba298018,1,1,b4fb6670-e0c1-4517-8a19-70bb07df8d72
5311466,1,1,616263f6-5153-4050-90ee-4d507cf3773d,0a3f5082-0423-32b8-e044-0003ba298018,1,1,a429fa4a-6ea0-4685-97fb-6827a2bdead3
100042982,1,1,13822a3b-446f-473b-afb5-fc4d3ab3d08c,0a3f507d-8751-32b8-e044-0003ba298018,1,1,0fe37898-738b-4ed5-9fe7-6c32e0c5ad42
2101961,1,1,c9649ca5-5065-41fb-abfd-4af907b6031c,0a3f507d-884a-32b8-e044-0003ba298018,1,1,7ae1fce5-1087-483a-beaa-dbad5cc73969
2092995,1,1,2b0208fc-a0c1-4883-9c9b-7197335e0e8c,0a3f507d-8a86-32b8-e044-0003ba298018,1,1,7f8de783-d4fc-4932-ae95-2e50724a7c46
2040784,1,1,f32f05d8-43bb-4bdc-afcd-77d43f01dfa9,0a3f507d-8bfa-32b8-e044-0003ba298018,1,1,29d84d49-15db-4b1a-b08c-eb2c5e28982b
2040753,1,1,8ae80733-54f0-4da5-9b9e-be164073ce93,0a3f507d-8c23-32b8-e044-0003ba298018,1,1,b754f15e-dff6-4a50-8c10-35e242b0c139
2101257,1,1,c3566c19-7b82-48a5-9826-1aaa6b9700dd,0a3f507d-8d0a-32b8-e044-0003ba298018,1,1,bc9ce3d3-2978-48b1-a93a-4dabc1144870
2041975,1,1,44ef22fc-a47b-4e73-81b0-2be302fafac1,0a3f507d-8d50-32b8-e044-0003ba298018,1,1,5d8dd213-f5c7-431a-8e8f-defa80fae533
2092947,1,1,d2ad8d18-0e22-435a-a8e2-cb7a4c7e9f0a,0a3f507d-8e45-32b8-e044-0003ba298018,1,1,d4f64cf1-8559-4df2-8da8-eada8ec0a374
2082100,1,1,0b6eb1e0-4d19-41ee-98e3-9cdc5e7fffd0,0a3f507d-8ed0-32b8-e044-0003ba298018,1,1,844338be-d8a7-40a0-9aca-5505de644a42
2041306,1,1,c75576ab-bb54-4e64-9279-8943a3d577c3,0a3f507d-8ffa-32b8-e044-0003ba298018,2,1,2b12da43-859f-4e6a-800d-c7e1f6f72753
2041306,1,1,c75576ab-bb54-4e64-9279-8943a3d577c3,0a3f507d-8ffa-32b8-e044-0003ba298018,2,2,50ff8f30-a4aa-4e1a-8487-0056ee14773a
2101376,1,1,edf7e178-1214-496e-b554-0048e73226d0,0a3f507d-90ac-32b8-e044-0003ba298018,1,1,8bbc6d39-87ff-40fe-aa92-328290197791
2041814,1,1,75eb5523-85c9-44de-8d50-a5e8032cd773,0a3f507d-91e8-32b8-e044-0003ba298018,1,1,d219251a-569a-4f27-8e9f-294d70d816f5
2082450,1,1,7f6bfd5d-1176-48ce-a4e5-d8bfd693ffbb,0a3f507d-94d6-32b8-e044-0003ba298018,1,1,994dca78-4e32-4469-a9b9-7b84c8e6956c
6033273,1,1,4d90f358-10aa-48dd-af18-36d02a29c441,0a3f507a-f2a0-32b8-e044-0003ba298018,2,1,7aee299f-8752-489a-865c-e457497918ac
6033273,1,1,4d90f358-10aa-48dd-af18-36d02a29c441,0a3f507a-f2a0-32b8-e044-0003ba298018,2,2,85209e8a-ea47-4675-ac9f-f67036f5cc8c
6008497,1,1,9278aaaf-9b6b-4c9b-bda3-b4a98c09a279,0a3f507a-f30b-32b8-e044-0003ba298018,1,1,beedaa20-9db1-4181-9c97-a2ee5eddad5b
6007166,1,1,373d3122-f634-4006-a623-46144edf4017,0a3f507a-f382-32b8-e044-0003ba298018,1,1,88d8787d-c8b6-4a41-9e4d-b23033d3ab2a
6030462,1,1,4fe2807f-c0ff-4f1c-a592-ba0ff4b5bb9e,0a3f507a-f3c1-32b8-e044-0003ba298018,1,1,24270414-9397-483f-9422-eebae935ae58
6034449,1,1,8d0fa425-8efa-4ba3-b134-b87807987380,0a3f507a-f4ea-32b8-e044-0003ba298018,1,1,2baa0124-aa46-489a-a6a3-5dac4ea5f5e7
6018562,1,1,e78eaf72-d711-4578-83ec-d155a7a17096,0a3f507a-f5b1-32b8-e044-0003ba298018,1,1,4298bdc3-13bb-410a-91cc-77b1b7e149e8
6031487,1,1,f9150a45-671f-4392-8f3e-6f786556cc13,0a3f507a-f6a0-32b8-e044-0003ba298018,1,1,67e0f48a-73d4-4c64-9c5b-9e589e582764
6008478,1,1,7fee3c0d-0597-46fc-917a-f8849d69ac7b,0a3f507a-f7f5-32b8-e044-0003ba298018,1,1,a1d178db-2aaf-40a5-b352-48d8c6e33ebc
6021852,1,1,c73d7138-21bd-4d0d-89c5-2ddb57971c9e,0a3f507a-f926-32b8-e044-0003ba298018,1,1,33689ed4-a966-4105-8e89-47a80c62c60c
6021872,1,1,d214b912-c9e7-4dae-b2cb-fa6f6e3314c2,0a3f507a-f935-32b8-e044-0003ba298018,1,1,f06fdd51-6531-4109-b6ed-48e269b4cf78
6028141,1,1,0f3ee737-aca8-45a4-90a3-4350ee585450,0a3f507a-f999-32b8-e044-0003ba298018,1,1,9591f5f3-1cdf-4f36-b938-26f6397b6be9
6006170,1,1,171cbd9e-db24-4d66-9cc7-b84f119f7fa8,0a3f507a-fa20-32b8-e044-0003ba298018,1,1,b436ade3-2990-459c-95ab-4365c5fdced4
2040323,1,1,d91565b4-9d17-48b8-8dcc-3c75af3d907c,0a3f507d-7612-32b8-e044-0003ba298018,1,1,a244cdb7-a4dd-4d48-bf5c-5c27623d1952
2041250,1,1,a979a8ae-36fd-470a-ae95-724ed686eaf3,0a3f507d-7668-32b8-e044-0003ba298018,1,1,16de4910-70d7-4328-8547-3d2e9042f125
2100965,1,1,22dba7d6-e475-4a41-80ca-cdf2057e7ba6,0a3f507d-7a36-32b8-e044-0003ba298018,1,1,1015ab6c-2ada-4233-8be7-9589cda0826c
2041554,1,1,6970c090-4db9-4db5-86c9-eeb06343c843,0a3f507d-7b47-32b8-e044-0003ba298018,1,1,f7a3fc4e-1e45-4c80-b2be-57145d2bb697
2093549,1,1,d355b2cd-136e-4b5e-869d-18ec8b41adce,0a3f507d-7b7b-32b8-e044-0003ba298018,1,1,3a829828-8bcf-4972-ab97-1e6a75ada5de
2093857,1,1,4ecc3e7f-f644-4118-846f-3d00fee90dd3,0a3f507d-7bcf-32b8-e044-0003ba298018,1,1,3368e774-80c8-41aa-af22-c857193384be
2094092,1,1,37f93bdc-367b-4a7a-b700-82d1769cffb5,0a3f507d-7c64-32b8-e044-0003ba298018,1,1,84cc7f8d-e293-40f6-a3b4-622eeff05e5e
2083271,1,1,69f11de8-ba9b-473d-89a9-7db153fbec29,0a3f507d-7d2e-32b8-e044-0003ba298018,1,1,f0cd9af7-76ff-4d27-8a2f-a00d42bbfd4c
2101405,1,1,64306afb-3450-484c-9ff0-f9655f8cf44a,0a3f507d-7e50-32b8-e044-0003ba298018,1,1,2df500bf-ce8a-4e29-9a9c-6d0d25b6e31e
2101695,1,1,aa16e9ae-a7e4-4145-8343-e859c708f614,0a3f507d-7f15-32b8-e044-0003ba298018,1,1,0674d320-a346-41f8-910d-92cfe8e75245
2082262,1,1,baaa1d8f-413c-4975-acda-397877197b20,0a3f507d-7fff-32b8-e044-0003ba298018,2,1,57b39400-1944-4e85-81c4-2009149bf154
2082262,1,1,baaa1d8f-413c-4975-acda-397877197b20,0a3f507d-7fff-32b8-e044-0003ba298018,2,2,83ab162e-44b7-41d4-891d-d8c85f8f281b
2093920,1,1,b82d3136-df58-457b-89c9-b4beffbc3fbd,0a3f507d-816b-32b8-e044-0003ba298018,1,1,25311ea1-ba79-433c-ba99-84f13987b9dc
2084198,1,1,81ca8c5b-c646-40ea-8f4f-6e339597520e,0a3f507d-821f-32b8-e044-0003ba298018,1,1,e6fab2d0-80d0-439f-b8cb-e5790821939e
5304176,1,1,d7107817-636c-4d40-98c3-f894151be6c6,0a3f5082-08cf-32b8-e044-0003ba298018,1,1,0d597ef3-327d-4e96-80ae-3c2d8656a031
5311699,1,1,45112123-6424-471f-af52-6e1beb9ccbc8,0a3f5082-0ad2-32b8-e044-0003ba298018,1,1,dd21262f-32ae-4664-b6c3-b4234de6f90e
5312383,1,1,e3f60849-2956-4e59-8439-83df604bf1d0,0a3f5082-21ee-32b8-e044-0003ba298018,1,1,386a7290-c403-479c-b263-159da44a07a8
5306556,1,1,d6e82bb8-1294-48eb-8ec4-dce065eac284,0a3f5082-0df9-32b8-e044-0003ba298018,1,1,b73c6e2f-f0d2-4231-abf1-bd5b2260f326
5306515,1,1,c09f82e3-6b35-4d94-acfd-22400d8b1548,0a3f5082-0da1-32b8-e044-0003ba298018,1,1,28eb1e3e-db54-456a-b083-3364bcc91608
5311614,1,1,f4e7ca70-bfdf-407e-9ac9-22ccefa3cd96,0a3f5082-111c-32b8-e044-0003ba298018,1,1,04fd1694-f7aa-4506-bfb3-f21b7d79c5d7
8048102,1,1,8e724b08-43b2-4c5e-b275-4316fe924845,0a3f5082-135b-32b8-e044-0003ba298018,1,1,ed151c54-7379-4e91-8170-9e4782944b9d
5304385,1,1,1aac62ca-4c93-4231-b7d6-f8d8846b09bb,0a3f5082-14dc-32b8-e044-0003ba298018,1,1,dd8dac6c-5b3d-4d1a-95ff-0a2fd0b5a3da
5309181,1,1,51233571-a44e-4f3a-b1ef-c50176d6c4c3,0a3f5082-16dc-32b8-e044-0003ba298018,1,1,7cc8ec88-ee7d-44f3-8909-d78fd270ebdb
2173428,1,1,27c0fcc1-2f05-4926-b4eb-3ff7cd9be793,0a3f5082-1933-32b8-e044-0003ba298018,1,1,8e360f49-d609-4095-962a-a17dd8d10b47
5312788,1,1,a5ef4b4d-858d-4507-b547-086c407c2e1e,0a3f5082-1b68-32b8-e044-0003ba298018,1,1,e1e0d5d6-92c6-4a7e-882f-a9822eb868b0
5308394,1,1,8c9e6595-950c-4efe-9878-1ba0117c1d19,0a3f5082-1bc9-32b8-e044-0003ba298018,1,1,a3861bf1-b104-4b7c-8f34-e7a049cb16c9
5305882,1,1,89394523-d3f9-4496-a328-3217d3eead4e,0a3f5082-1d7b-32b8-e044-0003ba298018,1,1,de678c3c-2934-48d0-9548-d5c66cc35226
2084213,1,1,2fdb05a8-5477-4f2b-adb4-169273275396,0a3f507d-822d-32b8-e044-0003ba298018,1,1,a39e3933-424b-4b01-a640-2ecc957ffdc7
2084246,1,1,2fabfad3-067f-43bf-ba34-db4b459a6edd,0a3f507d-8249-32b8-e044-0003ba298018,1,1,37305325-c502-48e4-9137-d64aeeae47c6
2041404,1,1,419a30ef-9af1-47c9-bdf8-e23968da65ec,0a3f507d-82ed-32b8-e044-0003ba298018,1,1,e54dafcd-41e0-4880-920d-a7fdf4263413
2082630,1,1,3963c21c-2b7f-462b-996d-0ff7b0d121ff,0a3f507d-8342-32b8-e044-0003ba298018,1,1,689b8a41-8cc9-4136-a542-66026519c4f7
2081964,1,1,7e8e7457-9547-451f-bbd7-457761a340de,0a3f507d-8400-32b8-e044-0003ba298018,1,1,a5fa7de0-6780-4571-bca2-d8fb9400a63c
2083693,1,1,c097dbe9-208b-4a10-ba31-d732ac5c9111,0a3f507d-8441-32b8-e044-0003ba298018,1,1,c4dfb14c-df3a-4f80-9fce-ff1a575abaf5
2093950,1,1,9120d992-25b9-4d61-a6d0-372e42342c6a,0a3f507d-84c5-32b8-e044-0003ba298018,1,1,b68dcfc7-4a88-4c1c-860c-52df441a6f88
2092937,1,1,98550f0c-4619-409a-bb39-1c89e20533e0,0a3f507d-8545-32b8-e044-0003ba298018,1,1,f4b569f5-d25f-4591-9b6e-e812efbcff37
2093816,1,1,60b7d5c1-0b4c-4314-9f1d-33e10b0abf5e,0a3f507d-8635-32b8-e044-0003ba298018,1,1,dbb881d5-5502-4b19-ac6a-378ad19935ed
2101964,1,1,1fb6def9-e3b8-44ed-84c0-dbd7d41bd08a,0a3f507d-884d-32b8-e044-0003ba298018,1,1,66d26cc5-d268-4564-be75-afd6ee3bfaf4
2101249,1,1,1b689da1-0f42-4146-9bd1-d556d6f7387a,0a3f507d-8a62-32b8-e044-0003ba298018,1,1,409c1800-699c-4c42-8347-7fca5c3a1c64
2101907,1,1,27bf8b7d-e46e-4024-be24-61d889c9157f,0a3f507d-8a92-32b8-e044-0003ba298018,1,1,df9f252d-198b-4b0b-bac6-67dce8e502a7
2040791,1,1,df4af0d0-d80a-4da8-92f6-179a4e8519a6,0a3f507d-8c08-32b8-e044-0003ba298018,1,1,1fbea4a5-45f7-4c65-83b4-15c2746f5ace
5306625,1,1,dc254bea-9619-4d5c-b773-0ae8d6bc30ed,0a3f5081-ec6e-32b8-e044-0003ba298018,1,1,f7fa635d-143f-4e1f-af0b-dcdc62ac810d
5304198,2,1,c5e173f9-9a02-4c8c-8fbe-34f15f86b170,0a3f5082-2282-32b8-e044-0003ba298018,1,1,dacc08f6-1e3f-4e88-ae46-d3f42293fbb6
5304198,2,2,c9f61a53-99c3-48f3-8e02-9701efa6c8d1,0a3f5082-2282-32b8-e044-0003ba298018,1,1,dacc08f6-1e3f-4e88-ae46-d3f42293fbb6
5311650,1,1,325ecaaf-9c42-4987-bb0d-bd4943c770e0,0a3f5082-2368-32b8-e044-0003ba298018,1,1,9c3ae9a9-f46b-4d5a-bab0-ed29c1dba5f3
5308712,1,1,668fdc7b-54c9-49fa-9ea3-59d1fbe7b7f2,0a3f5082-24e2-32b8-e044-0003ba298018,1,1,f56ac306-21a2-45b2-be2b-348e0ea16ef9
2170677,1,1,97d047db-e704-4868-9f0b-d401258b1079,0a3f5082-1ef0-32b8-e044-0003ba298018,1,1,7458052e-d38e-4d35-b1cc-eebb345a428f
5305535,1,1,04afcf0d-bf27-4e68-8331-bae9f4433d20,0a3f5082-2127-32b8-e044-0003ba298018,1,1,eb38ddb7-70f2-401c-aa55-93b4ffd245a7
5312398,1,1,6dafec92-dc9a-4f68-917c-1d1664b1475c,0a3f5082-0840-32b8-e044-0003ba298018,1,1,e5ad1ee2-d1f5-4c87-8c11-1117c74369ae
2172861,1,1,8d2133a0-4d65-445a-8fe5-ecd2b332b331,0a3f5081-fb38-32b8-e044-0003ba298018,1,1,a7427919-69da-4674-a62e-5106eb2000ae
5310748,1,1,07d2c45b-5ee8-49f9-b5d1-53aa449291ef,0a3f5082-0896-32b8-e044-0003ba298018,1,1,5e0f7d14-8b1d-4861-a91d-895b54f30dac
5304948,1,1,00d315cd-0bbe-4815-8ce5-e9ed504f676e,0a3f5081-e31e-32b8-e044-0003ba298018,1,1,e5db2196-b2f6-4aa2-bbb1-a1e1afea1797
5307220,1,1,0f43d59f-d999-4622-b556-a83bcc2b0122,0a3f5082-0373-32b8-e044-0003ba298018,1,1,9b1b18a8-e012-4932-800d-9dc58d5db0de
2180464,1,1,12291841-9027-4425-86c7-9129fa53d123,0a3f5082-059d-32b8-e044-0003ba298018,1,1,32e73081-a643-40eb-a35f-ee1b2634df4b
2180512,1,1,ae4d045d-3fb4-4bc8-accf-7a38da7c6955,0a3f5082-05cf-32b8-e044-0003ba298018,1,1,2cb64d1f-f56e-490e-9a0a-c676603d9b79
7250818,1,1,2c10f5e3-ae4f-44be-83c2-e21e5c209b01,0a3f5081-dd3c-32b8-e044-0003ba298018,1,1,4f88fe6a-1648-4de0-9ae2-1c0d3c13028c
2040760,1,1,1a97568b-d304-4e2d-8dd5-dc2d93320b77,0a3f507d-8c2a-32b8-e044-0003ba298018,1,1,205c6672-e3fb-4dea-a26c-a5d1a0eb4dd1
2082652,1,1,a6aecda2-564c-4039-97fc-95d9c8954f9b,0a3f507d-8cae-32b8-e044-0003ba298018,1,1,2a8b6b79-f1f7-4832-babb-39d2a0199f90
2041976,1,1,fce2f9f8-3d80-4f4b-8407-37ab8c906648,0a3f507d-8d4d-32b8-e044-0003ba298018,1,1,f880520e-e463-486e-ae1a-06bb39080cad
2092968,1,1,4706e208-1784-455e-85c9-7d951045b594,0a3f507d-8e18-32b8-e044-0003ba298018,1,1,1ea474a6-96dd-4a94-b746-0a3805008560
2083720,1,1,123d4865-e841-4838-b6a6-64dbf0be011a,0a3f507d-8ef2-32b8-e044-0003ba298018,1,1,bfa79966-7626-4b97-8e47-22a2994fac03
2041134,1,1,fbe070a6-b751-4394-8dff-ebebce62c56e,0a3f507d-8f3e-32b8-e044-0003ba298018,1,1,590d7ca5-73a1-49f1-b862-9a2e722ba86c
2082775,1,1,54eb59c0-47ac-45fe-b1f2-353de3a18692,0a3f507d-9138-32b8-e044-0003ba298018,1,1,e451f413-abf6-4412-b6c5-19b630135a05
2094346,1,1,6e5c175b-5225-4f94-b52e-60d7a3e09e35,0a3f507d-947b-32b8-e044-0003ba298018,1,1,24eee983-c246-48b1-832a-b6f327328dfa
2081999,1,1,ac971cbe-7c64-472f-a0ec-22f52a35e0a8,0a3f507d-950a-32b8-e044-0003ba298018,1,1,58a3a6d1-31e2-458f-a407-c49df8e74f3f
2082600,1,1,3d7c4c90-5fd5-4992-a930-ca7597c5bf3e,0a3f507d-97b1-32b8-e044-0003ba298018,1,1,e279ceee-1d8a-48ca-8448-5980c4d2e9a0
2082393,1,1,f25777b3-0d01-49d5-b466-1b349ea4be06,0a3f507d-989a-32b8-e044-0003ba298018,1,1,0c7b4982-67cd-48cd-9f1b-b0fe6881f794
100000215,1,1,573e6e5e-b0ed-4195-9786-17f12e6c2058,4591b5f9-a6a9-0dd9-e044-0003ba298018,1,1,fcdd1a9b-0ccc-4853-b5e0-d09e02077656
2041087,1,1,8fdef15e-88d9-45da-bc44-6fb32de5401e,0a3f507d-9ba8-32b8-e044-0003ba298018,1,1,dd9d1765-32b0-4cbc-8366-90f01c8031e0
